Attrition_Flag,Churn_Prob,Customer_Age,Tenure_Months,Credit_Utilization,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
0,1.0,60,52,0.6019267822736031,False,False,False,True,False,False,False
0,1.0,38,36,0.6632563577901198,False,True,False,False,False,False,False
0,8.87958200512868e-213,63,51,0.2093325628431089,False,False,True,False,False,False,False
0,1.0,43,36,0.2385728614414672,False,False,False,True,False,False,False
0,1.0,39,34,0.561680801850424,False,False,False,True,False,False,False
0,1.9752502130237478e-293,35,24,0.1652379544782737,False,False,False,False,False,False,False
1,0.0,45,39,0.0301599258314984,False,False,True,False,False,False,False
0,1.0,35,29,0.7946888624653191,True,False,False,False,False,False,False
1,1.0,48,39,0.1964715316760224,True,False,False,False,False,False,False
0,1.0,26,13,1.4249830278343516,True,False,False,False,False,False,False
0,3.764201821439018e-260,36,26,0.1488081327412947,False,False,False,False,False,False,False
0,1.0,37,17,0.6184409414813216,False,False,True,False,False,False,False
0,1.0,39,19,0.5257630456186413,False,True,False,False,False,False,False
0,0.0,49,37,0.0931721194879089,False,False,True,False,False,False,False
0,1.0,56,36,0.5876608965823347,False,True,False,False,False,False,False
0,0.0,45,38,0.1179941002949852,False,True,False,False,False,False,False
0,0.0,34,36,0.1158787031372891,False,False,False,False,False,False,False
0,1.0,29,14,0.6870767494356659,False,False,True,False,False,False,False
0,1.0,28,19,0.7885057471264367,False,False,False,True,False,False,False
0,3.515228557658433e-80,65,56,0.3423499577345731,False,False,False,True,False,False,False
0,1.0,26,15,1.9856775359799763,False,False,False,True,False,False,False
0,1.0,57,36,0.4017857142857143,False,False,False,True,False,False,False
0,0.0,47,36,0.0522656159462278,False,False,False,False,False,False,False
0,2.1965533050057199e-243,54,48,0.196507191077194,False,False,False,True,False,False,False
0,0.0,48,32,0.0896106153667864,False,False,False,False,False,False,True
0,0.0,36,36,0.1903529411764705,False,False,False,False,False,False,False
0,0.0,43,33,0.0359602413915512,False,False,True,False,False,False,False
0,1.0,54,48,0.5034795763993949,False,False,False,True,False,False,False
0,0.0,37,26,0.1308156140907648,False,True,False,False,False,False,False
0,1.0,33,36,0.5780154924382147,False,False,True,False,False,False,False
0,1.0,38,25,0.4211512717536814,True,False,False,False,False,False,False
0,1.0,36,36,0.2513703993735317,False,False,True,False,False,False,False
0,0.0,40,28,0.0883447600391772,False,False,False,False,False,False,False
1,0.0,37,30,0.0530669008929878,False,False,False,False,False,False,False
0,1.0,26,13,0.738314680710994,False,False,False,False,False,False,False
0,5.041427620260772e-76,45,35,0.1753191489361702,False,True,False,False,False,False,False
0,1.0,26,13,1.2219718309859156,False,False,False,True,False,False,False
0,3.4784156345465385e-198,42,30,0.1660714285714285,True,False,False,False,False,False,False
0,1.0,33,36,0.7494692144373672,False,False,True,False,False,False,False
0,2.0550901210408e-71,57,47,0.2169631045127149,True,False,False,False,False,False,False
0,1.0,55,50,0.5944055944055944,False,True,False,False,False,False,False
0,1.0,40,36,0.4776728757336055,False,False,True,False,False,False,False
0,1.0,32,23,0.542,False,False,False,True,False,False,False
0,1.0,62,54,0.4940496429785787,False,False,False,True,False,False,False
0,1.0,26,13,0.3394818361025063,False,True,False,False,False,False,False
1,0.0,37,26,0.1255461695310224,False,False,False,True,False,False,False
0,0.0,57,52,0.1258431296974368,False,False,True,False,False,False,False
0,0.0,47,43,0.1182364729458917,False,False,False,False,False,False,False
0,0.0,47,34,0.1010562218065793,False,False,True,False,False,False,False
0,1.0,48,43,0.2336311345000612,False,False,False,False,False,False,False
0,1.0,49,36,1.5087255788083154,False,False,False,True,False,False,False
0,0.0,35,20,0.2134372680029695,False,False,True,False,False,False,False
0,1.2992897354782815e-17,57,48,0.1745089267558664,False,True,False,False,False,False,False
0,0.0,62,49,0.1221709006928406,False,False,False,False,False,False,True
0,1.0,55,36,0.7337377822716549,False,False,False,True,False,False,False
0,1.0,36,17,0.9324062095730918,False,True,False,False,False,False,False
0,1.0,54,42,0.9363411619283064,False,False,True,False,False,False,False
0,1.0,30,23,0.8198558847077662,False,False,False,True,False,False,False
0,1.0,46,41,0.7948517940717629,True,False,False,False,False,False,False
0,6.901668174342251e-156,43,34,0.1878557874762808,False,False,True,False,False,False,False
0,0.0,34,28,0.1418858338314405,False,False,False,False,False,False,False
0,0.0,55,48,0.1136475814412635,False,False,True,False,False,False,False
0,1.0,36,27,0.8583142013775008,False,False,False,True,False,False,False
0,1.0,44,33,0.1773186218382429,False,False,True,False,False,False,False
0,1.0,39,25,0.574731357863888,False,True,False,False,False,False,False
0,4.981359175079e-51,34,29,0.1978350130645763,False,False,True,False,False,False,False
0,1.0,40,31,0.2271984117715753,False,True,False,False,False,False,False
0,1.0,42,36,0.4876902140294445,False,True,False,False,False,False,False
0,1.0,36,28,0.2665925514174541,True,False,False,False,False,False,False
0,1.0,26,13,1.119800332778702,False,False,False,True,False,False,False
0,1.0,42,32,0.4795154969718561,True,False,False,False,False,False,False
0,1.0,55,36,0.4488214401033258,True,False,False,False,False,False,False
0,1.0,45,37,0.1946296122429819,False,False,True,False,False,False,False
0,1.0,61,47,1.83632183908046,False,True,False,False,False,False,False
0,0.0,41,28,0.0614917915774446,False,False,False,False,False,False,False
0,1.0,35,23,1.1803030303030304,False,False,False,True,False,False,False
0,0.0,34,27,0.0815955034650145,False,False,False,False,False,False,False
0,1.0,37,31,0.3719879518072289,False,False,True,False,False,False,False
1,1.0,46,32,0.2971727105101414,False,True,False,False,False,False,False
0,1.0,26,21,1.8494055482166447,True,False,False,False,False,False,False
0,1.0,54,41,0.7630496678266372,False,False,False,True,False,False,False
1,1.2069952794847278e-203,47,36,0.1072315760419541,False,False,False,True,False,False,False
0,1.0,56,36,0.7422279792746114,False,False,False,True,False,False,False
0,1.0,42,32,0.275092936802974,False,False,False,True,False,False,True
0,1.0,30,18,0.3645789250952179,True,False,False,False,False,False,False
0,1.0,32,36,0.2734426229508196,False,False,False,True,False,False,False
0,0.0,40,28,0.0921728305410031,False,False,True,False,False,False,False
0,1.0,33,20,0.4978902953586498,False,False,False,True,False,False,False
0,1.0,64,53,0.7663147792706334,False,False,False,True,False,False,False
0,0.0,33,28,0.0812376868698574,False,False,True,False,False,False,False
0,3.497870476173294e-203,52,43,0.2410570886260768,False,False,True,False,False,False,False
0,1.0,59,39,0.9793131981795614,False,False,False,True,False,False,False
0,1.0,41,33,0.5835918648741814,False,False,False,False,False,False,False
0,1.0,38,31,0.8218568002740665,True,False,False,False,False,False,False
0,1.0,29,20,0.942323314378554,False,False,False,True,False,False,False
0,1.0,43,38,1.0883410374935798,False,False,False,False,False,False,False
1,3.1215920009195294e-237,40,29,0.1290200937348489,False,False,True,False,False,False,False
0,1.0,37,36,0.5463426853707415,False,False,False,True,False,False,False
0,1.0,32,14,0.5361547085201793,False,False,False,True,False,False,False
0,1.0,36,27,0.3939043209876543,False,True,False,False,False,False,False
1,1.0,58,42,0.7564485851352292,True,False,False,False,False,False,False
0,0.0,53,36,0.1216461785141635,False,False,True,False,False,False,False
0,0.0,37,32,0.132155225096761,False,False,False,False,False,False,False
0,1.0,47,36,0.2440289340794322,True,False,False,False,False,False,False
0,1.0,36,25,0.3691303731025677,False,False,False,False,False,False,False
0,1.0,26,18,1.0998524348253813,True,False,False,False,False,False,False
0,1.0,38,20,0.6006209974771978,True,False,False,False,False,False,False
0,1.0,32,22,1.1624636275460718,True,False,False,False,False,False,False
0,1.0,37,31,1.2164588528678304,False,False,False,True,False,False,False
0,1.0,26,13,0.8975393303751513,False,False,False,True,False,False,False
0,1.0,55,46,0.3419045543691436,True,False,False,False,False,False,False
0,1.0,35,36,0.8515245249668582,False,False,True,False,False,False,False
0,1.0,58,46,0.261485826001955,False,True,False,False,False,False,False
0,1.0,32,27,0.2730028144620047,False,False,False,False,False,False,False
0,0.0,47,36,0.1159549817941079,False,False,True,False,False,False,False
0,1.0,32,26,0.3827427254393546,False,False,False,True,False,False,False
0,0.0,56,37,0.0943577760978627,False,True,False,False,False,False,False
0,1.0,34,13,1.7777932281165263,False,False,False,True,False,False,False
0,1.0,65,56,0.2433815743028591,False,False,False,False,False,False,False
0,0.0,55,48,0.0475667646204023,False,False,False,False,False,False,False
0,1.0,43,36,0.3614289346554792,False,False,True,False,False,False,False
0,1.0,31,21,0.9455481972038264,False,False,False,True,False,False,False
0,7.663648007356783e-55,54,36,0.4688715953307393,False,False,False,True,False,False,False
0,0.0,52,42,0.06825800485493,False,False,True,False,False,False,False
0,0.0,48,36,0.1172793815280861,True,False,False,False,False,False,False
0,1.0,54,47,0.5598855917053986,False,False,False,True,False,False,False
0,1.0,33,28,1.2677616501145912,False,True,False,False,False,False,False
1,1.0,26,15,0.7864077669902912,False,False,False,True,False,False,False
0,1.0,30,24,0.9011148812409112,False,False,False,True,False,False,False
0,1.0,49,43,0.2726269315673289,False,False,False,True,False,False,False
0,1.0,36,20,0.3047765793528505,True,False,False,False,False,False,False
0,1.0,56,49,0.3816705336426914,False,False,True,False,False,False,False
0,1.3149755706088183e-285,53,36,0.1918777292576419,False,False,True,False,False,False,False
1,0.0,39,26,0.0908376375477206,False,False,False,False,False,False,False
0,1.0,34,23,0.3613663133097762,False,True,False,False,False,False,False
0,0.0,53,45,0.0643647793012344,False,False,True,False,False,False,False
0,1.0,32,21,1.647459727385378,True,False,False,False,False,False,False
0,0.9996327963326366,39,22,0.3583657587548638,False,False,True,False,False,False,False
0,0.0,57,46,0.0476985076506517,False,False,False,False,False,False,False
0,1.0,48,40,0.2563291139240506,False,False,False,False,False,False,False
0,1.0,37,30,0.1620021193043695,False,True,False,False,False,False,False
0,0.9999999999998936,36,32,0.1882747933884297,False,False,True,False,False,False,False
0,1.0,39,34,1.6608070315621255,True,False,False,False,False,False,False
0,1.0,31,36,0.8061594202898551,False,False,False,True,False,False,False
0,1.0,31,36,0.3542829797415855,True,False,False,False,False,False,False
0,0.0,36,36,0.120961793774893,False,True,False,False,False,False,False
0,1.0,47,42,0.7634892086330936,False,False,False,True,False,False,False
1,0.0,37,19,0.2238709677419355,False,True,False,False,False,False,False
0,0.0,38,26,0.0819684533040814,False,True,False,False,False,False,True
0,1.0,39,27,0.277136258660508,False,False,True,False,False,False,False
0,0.0,39,36,0.070097568777991,False,False,True,False,False,False,False
0,1.0,37,36,0.8261939931068439,True,False,False,False,False,False,False
0,1.0,58,49,1.14087061668682,False,False,True,False,False,False,False
0,1.0,58,39,0.3331163194444444,False,False,False,True,False,False,False
0,1.0,37,36,0.486949846468782,True,False,False,False,False,False,False
0,1.0,54,46,0.940314510364546,False,False,True,False,False,False,False
0,1.0,45,39,1.471187769502156,False,False,False,True,False,False,False
0,1.0,36,26,0.2307156942350075,False,False,False,False,False,False,False
0,1.0,53,43,0.290565024828882,True,False,False,False,False,False,False
0,1.0,34,30,0.765380206343141,False,False,False,True,False,False,False
1,0.0,35,24,0.0567516226056672,False,False,True,False,False,False,False
0,1.0,32,18,0.2998283127828937,True,False,False,False,False,False,False
0,1.0,38,27,1.676979767781409,False,False,False,True,False,False,False
0,1.0,37,28,0.9307634730538922,False,False,True,False,False,False,False
0,1.0,37,36,0.2336792768664211,False,False,False,False,False,False,False
0,1.0,47,36,0.8106088905491221,False,False,False,True,False,False,False
0,1.0,52,36,0.1933368416791482,False,False,False,False,False,False,False
0,1.0,54,43,0.6776785714285715,False,True,False,False,False,False,False
0,1.0777672467105565e-117,53,40,0.2438863185723727,False,False,True,False,False,False,False
0,1.0,33,23,0.8805620608899297,False,False,False,True,False,False,False
0,0.0,49,43,0.1201794888469792,False,True,False,False,False,False,False
1,1.2332126727818822e-301,37,22,0.0982204760804252,False,False,False,False,False,False,False
0,1.0,31,24,1.6046721824376,True,False,False,False,False,False,False
0,1.0,43,31,1.2980602099701035,False,False,False,False,False,False,False
0,0.0,39,26,0.1198877805486284,False,False,True,False,False,False,False
0,1.0,38,36,0.5712245626561943,True,False,False,False,False,False,False
0,1.0,62,49,0.6805869074492099,False,False,False,True,False,False,False
0,0.0,58,48,0.0972389921919021,True,False,False,False,False,False,False
0,2.452020504012714e-25,39,27,0.2354766235155665,False,False,False,False,False,False,False
0,1.0,30,22,0.7986000636334712,True,False,False,False,False,False,False
0,1.0,46,39,0.7410889150019585,False,False,True,False,False,False,False
0,1.5415827984492552e-162,39,31,0.1704994428122783,False,True,False,False,False,False,False
0,1.0,53,43,1.2531147540983607,True,False,False,False,False,False,False
0,0.0,34,36,0.1164544065206316,False,False,False,False,False,False,False
0,1.0,54,36,0.2677930979517016,False,False,False,True,False,False,True
0,0.0,54,36,0.1157412642768291,False,False,True,False,False,False,False
0,1.941868202962206e-24,39,28,0.4709855695425238,False,True,False,False,False,False,False
0,1.8427104872568916e-195,36,28,0.3142620232172471,False,False,False,True,False,False,False
0,1.0,38,32,0.2043473207020806,True,False,False,False,False,False,False
0,1.0,45,36,0.3491041920333971,False,True,False,False,False,False,False
0,1.0,28,23,0.7718700890518596,False,False,False,True,False,False,False
0,0.0,37,36,0.1286006990478486,False,False,False,False,False,False,False
0,7.571360923279944e-97,57,48,0.2869871913866716,True,False,False,False,False,False,False
0,1.0,48,36,0.5273037542662116,False,False,False,True,False,False,False
0,1.0,33,36,0.2871395789683727,True,False,False,False,False,False,False
0,1.0,38,25,0.2430398796087283,False,True,False,False,False,False,False
0,1.0,36,36,0.6414073071718539,False,True,False,False,False,False,False
0,1.0,37,30,0.8751127141568981,False,True,False,False,False,False,False
0,1.0,36,26,0.2029320212872778,False,False,True,False,False,False,False
0,1.0,54,49,0.2689784442361762,True,False,False,False,False,False,False
0,0.0,52,43,0.1612633922359816,False,True,False,False,False,False,False
0,1.0,53,39,0.4586872586872587,False,False,False,True,False,False,False
0,1.0,27,19,0.5254994124559342,False,False,False,True,False,False,False
0,1.0,32,26,0.6047516198704104,False,False,False,True,False,False,False
0,0.0,57,51,0.1101671179161609,False,False,False,False,False,False,False
1,5.835738814175294e-155,58,46,0.1343191239250139,False,False,False,False,False,False,False
0,1.0,54,45,0.578591325109431,False,False,False,True,False,False,False
0,1.0,45,37,0.6028562746885445,False,True,False,False,False,False,False
0,1.0,36,25,0.3731075473814063,False,False,False,True,False,False,False
0,1.0,39,29,0.3681130171543895,True,False,False,False,False,False,False
0,1.0,39,30,0.5266414575455483,True,False,False,False,False,False,False
0,0.0,34,21,0.0840479777494495,False,False,True,False,False,False,True
0,1.0,54,43,1.1868177709796288,True,False,False,False,False,False,False
0,0.0,54,49,0.135783089546914,False,False,True,False,False,False,False
0,1.0,36,28,0.9385826771653544,False,True,False,False,False,False,False
0,1.0,37,24,0.6682871032313411,False,False,False,False,False,False,False
0,1.0,27,15,0.4959261271048343,True,False,False,False,False,False,False
0,1.0,55,41,0.7663656884875847,False,False,False,True,False,False,False
0,1.0,26,16,0.6378643280887284,False,False,False,False,False,False,False
0,0.0,56,36,0.1223221370007934,False,True,False,False,False,False,False
0,0.9999999999991422,58,53,0.2040975103734439,False,False,False,True,False,False,False
0,0.0,42,34,0.0924998709544211,False,False,False,False,False,False,False
0,0.0,30,13,0.1188976377952756,False,False,False,False,False,False,False
0,1.0,38,32,0.7541700847689363,False,True,False,False,False,False,False
0,0.0,47,35,0.1148132166194057,False,False,False,False,False,False,True
0,1.0,33,24,0.3881646655231561,True,False,False,False,False,False,False
1,1.0,54,47,0.8023360912188,False,False,False,True,False,False,False
0,1.0,65,55,0.3614420547733251,False,False,False,False,False,False,False
0,1.0,33,23,1.1154166666666667,False,True,False,False,False,False,False
0,1.0,44,39,0.7360450021635656,False,False,False,True,False,False,False
0,1.0,57,48,0.3748953974895397,True,False,False,False,False,False,False
0,1.0,34,25,0.2073157375971963,False,False,True,False,False,False,False
0,1.0,63,56,2.5238128345963986,True,False,False,False,False,False,False
0,1.0,37,31,1.442675380657721,False,False,False,True,False,False,False
0,1.0,39,36,0.3641016267592762,False,True,False,False,False,False,False
0,0.9999995877527156,39,34,0.2222600022668026,False,False,True,False,False,False,False
0,1.0,55,44,0.6833870225494708,False,True,False,False,False,False,False
1,1.0,37,25,0.2784900284900284,False,False,False,False,False,False,False
0,0.0,57,51,0.1629914829074787,False,False,True,False,False,False,False
0,1.0,45,36,1.194077773813771,False,False,False,True,False,False,False
0,4.7625318047432347e-172,53,36,0.3611111111111111,False,False,True,False,False,False,False
0,1.0,37,23,0.4508211195479428,False,True,False,False,False,False,False
0,1.0,60,49,0.3944374209860936,False,False,False,True,False,False,False
0,1.0,29,23,0.2761035388270601,False,False,False,True,False,False,False
0,1.0,56,36,0.4274370208105147,False,False,False,True,False,False,False
0,0.0,37,27,0.1568256967406707,False,False,True,False,False,False,False
0,1.0,43,23,0.2691612185283071,False,True,False,False,False,False,False
0,0.0,58,42,0.1540133644634087,False,False,True,False,False,False,False
0,1.0,29,17,1.3613152804642166,False,False,False,True,False,False,False
0,1.0,38,29,1.034776437189496,False,False,False,False,False,False,False
1,1.0,65,36,0.6775840068056146,False,False,False,True,False,False,False
0,2.1542519751143803e-154,62,49,0.4209354120267261,False,False,False,True,False,False,False
0,1.0,53,42,0.47344181762358,False,False,True,False,False,False,False
0,1.0,26,17,0.8784866944533505,True,False,False,False,False,False,False
1,0.0,46,39,0.071494042163153,False,False,False,True,False,False,True
0,1.0,51,44,1.5344503928248627,True,False,False,False,False,False,False
0,1.0,39,34,0.6982712047541869,False,False,False,True,False,False,False
0,0.0,51,36,0.148103353490929,False,False,False,False,False,False,False
0,1.0,59,50,0.5438726397630507,True,False,False,False,False,False,False
0,1.0,56,45,0.809707666850524,True,False,False,False,False,False,False
0,1.0,56,36,0.2725398313027179,False,False,False,False,False,False,False
0,1.0,31,20,0.6541109761036857,True,False,False,False,False,False,False
0,1.0,37,36,0.8320931737301844,True,False,False,False,False,False,False
0,1.0,36,32,0.8844576966082743,True,False,False,False,False,False,False
0,1.0,26,15,0.4525988286969253,False,False,False,False,False,False,False
0,1.0,61,53,0.5027192386131883,False,False,False,True,False,False,False
0,1.0,26,36,0.8925045703839123,False,False,False,True,False,False,False
0,0.0,35,36,0.1360691144708423,False,False,True,False,False,False,False
0,0.0,53,43,0.1504886865711608,False,False,False,False,False,False,False
0,1.0,59,42,0.3650646950092421,False,False,False,True,False,False,False
0,0.0,37,24,0.0512226213929771,False,False,True,False,False,False,False
0,1.0,38,26,0.3092376373626374,False,True,False,False,False,False,False
0,0.0,56,48,0.1112490027479833,False,False,False,False,False,False,False
0,1.0,37,36,0.2330694810905892,False,True,False,False,False,False,False
0,1.0,33,21,0.5611123570307244,False,False,False,False,False,False,False
0,3.044897422329671e-291,38,24,0.1431651322689663,False,False,True,False,False,False,False
0,0.0,56,50,0.1539313399778516,False,False,False,False,False,False,False
0,1.0,59,47,0.4191580231848688,False,False,True,False,False,False,False
0,1.0,30,17,0.2499651470793252,False,False,False,True,False,False,False
0,9.22329185812758e-122,56,36,0.3614567526555386,True,False,False,False,False,False,False
0,0.0,33,15,0.1010266448288259,False,False,False,False,False,False,False
0,1.0,31,24,0.6060964083175804,False,True,False,False,False,False,False
0,1.0,26,36,0.7809840917499075,True,False,False,False,False,False,False
0,1.0,29,18,0.6339483394833948,False,False,False,True,False,False,False
0,1.0,53,42,0.6774332472006891,False,False,False,True,False,False,False
0,1.0,35,36,0.4602933737986849,False,False,False,True,False,False,False
0,1.0,35,29,0.5287878787878788,False,False,False,False,False,False,False
0,1.0,56,51,0.9413891399568936,False,False,False,True,False,False,False
0,0.0,35,27,0.074226445706339,False,False,False,False,False,False,True
0,1.9795962755985018e-138,35,36,0.2064040543653536,True,False,False,False,False,False,False
1,0.0,32,13,0.1090678503487634,False,True,False,False,False,False,False
0,1.0,49,43,0.389763779527559,False,False,False,True,False,False,False
0,1.0,36,29,1.523924894003634,False,False,False,False,False,False,False
0,1.0,37,29,0.9968944099378882,False,True,False,False,False,False,False
0,1.0,58,47,0.6270343580470162,False,True,False,False,False,False,False
0,1.0,35,21,0.9786740843764488,False,False,False,True,False,False,False
0,1.0,39,26,0.5774757281553398,True,False,False,False,False,False,False
0,1.0,65,56,0.3087880528431935,False,False,False,True,False,False,False
0,1.0,65,56,0.3822303282959875,False,False,False,True,False,False,False
0,0.0,51,42,0.1412769260624878,False,False,False,False,False,False,False
0,1.0,56,40,0.3257547521431234,True,False,False,False,False,False,False
0,1.0,58,36,0.5143620574482298,False,False,True,False,False,False,False
1,1.0,39,36,0.1994348952201554,False,False,False,True,False,False,False
0,1.0,51,36,1.124928036845135,False,False,False,True,False,False,False
0,5.8742305076382855e-112,58,50,0.160056426672454,True,False,False,False,False,False,True
0,1.0,34,23,0.9518338488731772,False,False,False,True,False,False,False
0,1.0,39,23,0.6295069904341427,False,False,True,False,False,False,False
0,2.021931658351236e-108,54,43,0.2808700119883541,False,False,False,False,False,False,False
0,1.0,26,13,0.4858867043021219,False,False,False,False,False,False,False
0,6.941286491536692e-197,53,43,0.1627340666722646,False,False,True,False,False,False,False
0,0.0,32,21,0.1158017765310892,False,False,True,False,False,False,False
0,1.0,49,39,0.4433290155440414,False,True,False,False,False,False,False
0,1.0,39,26,0.3692560175054704,False,False,False,True,False,False,False
1,1.0,32,22,0.1869592741084617,True,False,False,False,False,False,False
1,1.0,30,19,0.1611041405269761,False,False,False,True,False,False,False
0,1.0,37,36,0.7329708986248801,False,False,True,False,False,False,False
0,8.71322728924271e-20,38,36,0.2395564724084579,True,False,False,False,False,False,False
0,0.0,46,33,0.1016340248000927,False,False,False,False,False,False,False
0,1.0,36,36,0.4171275646743979,False,True,False,False,False,False,False
0,1.0,33,36,0.6846571622539036,False,False,True,False,False,False,False
0,1.0,58,54,0.4668017105559306,False,False,False,True,False,False,False
0,1.0,46,36,0.8959407216494846,False,False,False,False,False,False,False
0,0.0,39,36,0.1060972472343709,False,False,True,False,False,False,False
0,1.0,54,46,0.5957125603864735,False,False,False,True,False,False,False
0,0.0,50,40,0.0559160968826051,False,False,False,False,False,False,False
0,1.0,41,33,0.6078917270301182,False,True,False,False,False,False,False
0,1.0,53,41,1.509046052631579,False,True,False,False,False,False,False
0,1.0,36,30,0.5916854656783758,False,False,False,True,False,False,False
0,0.0,38,33,0.0494048006244714,False,False,False,False,False,False,False
1,0.0,55,36,0.0391992119596708,False,False,False,False,False,False,True
0,3.1060948372674754e-225,45,40,0.159421501421167,False,False,False,False,False,False,False
0,1.0,36,27,0.186929884275017,False,False,True,False,False,False,False
0,1.0,45,32,0.586966359933625,True,False,False,False,False,False,False
0,1.0,38,27,0.3186991869918699,True,False,False,False,False,False,False
0,1.0,35,22,0.8997641509433962,False,False,False,True,False,False,False
0,1.0,48,37,0.6133131618759455,False,False,False,True,False,False,False
0,0.0,51,36,0.0567562869393904,False,False,False,False,False,False,False
0,1.0,37,20,0.2644200295795478,False,False,False,False,False,False,False
0,1.0,33,21,0.5012271096847272,False,False,False,False,False,False,False
0,1.0,31,36,0.4950704225352113,False,False,True,False,False,False,False
0,0.9999999999999998,40,26,0.3014675627485941,False,False,False,True,False,False,False
0,0.0,43,37,0.1185708111223166,False,False,True,False,False,False,False
0,6.119769928510371e-158,63,56,0.2303076923076923,True,False,False,False,False,False,False
0,1.0,35,30,1.7509225092250922,False,False,False,True,False,False,False
0,1.0,31,22,0.4899429600720504,False,False,False,True,False,False,False
0,1.0,36,25,0.3516934656175162,False,False,True,False,False,False,False
0,3.007115958283378e-59,34,27,0.2532556120550663,False,True,False,False,False,False,False
0,1.0,29,23,0.3570051413881748,False,True,False,False,False,False,False
0,2.665957692995052e-166,55,49,0.3271698934087448,False,True,False,False,False,False,False
1,2.0114894089343494e-121,46,31,0.1268267886643792,True,False,False,False,False,False,False
0,0.0,45,35,0.1135651979422947,False,True,False,False,False,False,False
1,1.0,52,36,0.6584161857748732,False,False,False,True,False,False,False
0,1.0,40,32,1.6774193548387095,False,False,False,True,False,False,False
0,1.0,46,36,0.279905808477237,False,False,False,True,False,False,False
0,1.0,54,46,0.5915235659481184,False,False,False,True,False,False,False
0,1.0,36,25,1.036231884057971,False,False,False,True,False,False,False
1,1.0,44,33,0.239609138453069,True,False,False,False,False,False,False
0,1.0,37,30,1.1120460584588132,False,False,False,True,False,False,False
0,1.0,35,25,0.343778801843318,False,False,True,False,False,False,False
0,1.0,64,55,0.6407496012759171,False,False,False,False,False,False,False
0,0.0,52,36,0.2888167748377434,False,False,False,False,False,False,False
0,1.0,37,19,0.9080565805658056,True,False,False,False,False,False,False
0,1.0,45,26,0.1804253232824661,False,False,False,False,False,False,False
0,1.0,28,15,1.072072072072072,True,False,False,False,False,False,False
0,1.0,65,56,0.3609568560444254,False,False,False,True,False,False,False
0,0.0,55,42,0.1898337749939773,False,False,False,False,False,False,False
0,1.3075983227194988e-279,55,47,0.1590521136660307,False,False,True,False,False,False,False
0,1.0,41,36,1.16996699669967,True,False,False,False,False,False,False
0,1.0,57,46,0.3537808641975308,False,False,False,True,False,False,False
0,1.0,37,29,0.236295025728988,False,True,False,False,False,False,False
0,1.0,29,15,0.7917605407145156,False,False,False,False,False,False,False
0,1.0,62,49,0.8906347771674894,True,False,False,False,False,False,False
0,1.0,42,25,0.6898447606727037,False,True,False,False,False,False,False
0,1.0,47,36,0.4446046623407834,False,False,False,True,False,False,False
0,1.0,44,36,0.4018793273986152,False,False,False,True,False,False,True
0,1.0,34,28,0.7114887329146656,False,False,False,True,False,False,False
0,1.0,37,32,0.5624289288151012,False,False,False,False,False,False,False
0,1.0,33,21,0.4006902502157032,False,False,False,False,False,False,False
0,1.0,40,23,0.4653688524590164,False,False,True,False,False,False,False
0,1.0,51,40,0.5248238571194495,True,False,False,False,False,False,False
0,1.0,65,56,0.6362422083704363,True,False,False,False,False,False,False
0,1.0,46,35,0.6780933062880324,False,False,True,False,False,False,False
0,1.0,27,16,0.632473253618628,True,False,False,False,False,False,False
0,1.0,37,30,1.0482850482850483,False,False,False,True,False,False,False
0,1.0,34,25,1.1600517687661778,False,False,False,False,False,False,False
0,1.0,34,17,0.7081122062168309,True,False,False,False,False,False,False
0,1.0,35,36,0.9850299401197604,False,False,False,True,False,False,False
0,1.0,55,49,0.8285004142502072,False,False,False,True,False,False,False
0,1.0,60,45,0.8809010637558229,False,False,False,True,False,False,False
0,1.0,56,44,1.1311796377875674,False,True,False,False,False,False,False
0,0.0,52,46,0.0890022018773901,False,False,True,False,False,False,False
0,1.0,45,36,0.6422372227579557,True,False,False,False,False,False,False
0,1.0,56,48,0.6150870406189555,False,False,False,False,False,False,False
1,5.327653636422521e-261,26,13,0.4159578776832726,False,False,False,True,False,False,False
0,1.0,30,19,0.2949451052150045,False,False,False,True,False,False,False
0,1.0,34,23,0.5206690561529271,False,False,True,False,False,False,False
0,1.0,39,36,0.6100021012817819,False,True,False,False,False,False,False
0,0.0,36,36,0.1119924765915688,False,False,False,False,False,False,False
0,1.4027625641959493e-77,32,20,0.1915894411682111,False,False,False,False,False,False,False
1,1.0,48,28,0.268715763846622,False,False,True,False,False,False,False
0,1.0,50,34,0.1863478893118344,False,False,False,False,False,False,False
0,1.0,39,26,0.5102276001152406,False,False,False,True,False,False,False
0,1.0,61,51,0.5951111111111111,False,False,False,True,False,False,False
0,0.0,65,53,0.1014093329157532,False,False,False,False,False,False,False
0,1.0,45,36,0.4145022792324817,False,False,False,True,False,False,False
0,1.0,34,28,0.288235294117647,False,False,False,False,False,False,False
0,1.919705378491704e-30,37,36,0.2114992061691993,True,False,False,False,False,False,False
0,1.0,44,36,0.956222331529759,False,False,False,True,False,False,False
0,1.6403865393184575e-278,56,36,0.1773889934669471,False,False,True,False,False,False,False
0,1.0,36,36,0.2581167189238393,True,False,False,False,False,False,False
0,0.0,65,53,0.2891131939437635,False,False,False,True,False,False,False
